x	xend	tooltip	PANEL	group
0.0608067625743654	0.0786659483986035	( 0.02 ,  0.04 )	1	1
0.0590077830890917	0.0793407939447209	( 0.01 ,  0.04 )	1	2
0.122444740387545	0.144352802622599	( 0.08 ,  0.11 )	2	3
0.166169348773023	0.197511011709466	( 0.13 ,  0.17 )	2	4
0.0502073215045261	0.0723462833275672	( 0.01 ,  0.03 )	3	5
0.0544636633352856	0.0792289239983155	( 0.01 ,  0.04 )	3	6
0.0762556635390383	0.100648796584674	( 0.03 ,  0.06 )	4	7
0.116725590614467	0.155892543005995	( 0.08 ,  0.12 )	4	8
0.0454545454545455	0.0840325122948447	( 0 ,  0.04 )	5	9
0.0454709076564475	0.0831966231081869	( 0 ,  0.04 )	5	10
0.0574668937423701	0.0899703414760601	( 0.01 ,  0.05 )	6	11
0.102358665869136	0.16258756567408	( 0.06 ,  0.13 )	6	12
0.0606758122780555	0.0926515879186487	( 0.02 ,  0.05 )	7	13
0.0574679294152565	0.0933492765456157	( 0.01 ,  0.05 )	7	14
0.146349028414046	0.188006021264449	( 0.11 ,  0.16 )	8	15
0.178990933859402	0.23274824869778	( 0.15 ,  0.21 )	8	16
0.0586982864483188	0.0877753077271488	( 0.01 ,  0.05 )	9	17
0.0544996594959128	0.0869172904173023	( 0.01 ,  0.05 )	9	18
0.0952894205720985	0.127649998974644	( 0.05 ,  0.09 )	10	19
0.160053108660593	0.215041688486193	( 0.13 ,  0.19 )	10	20
0.0500307660386181	0.075888102600596	( 0.01 ,  0.03 )	11	21
0.0627473913048729	0.119143190307233	( 0.02 ,  0.08 )	11	22
0.0691706460095364	0.101735711992632	( 0.03 ,  0.06 )	12	23
0.100637870882119	0.151211861297452	( 0.06 ,  0.12 )	12	24
0.0584661777272724	0.127301002603696	( 0.01 ,  0.09 )	13	25
0.0454545454545455	0.0928052418394901	( 0 ,  0.05 )	13	26
0.196754329861784	0.283096425018201	( 0.17 ,  0.26 )	14	27
0.189254628977516	0.288774646015887	( 0.16 ,  0.27 )	14	28
0.0481738774566422	0.0851503361850004	( 0 ,  0.04 )	15	29
0.0490266186220017	0.0965214756745842	( 0 ,  0.06 )	15	30
0.123738515776948	0.186116132417822	( 0.09 ,  0.15 )	16	31
0.182915549813565	0.269524678343397	( 0.15 ,  0.25 )	16	32
0.0536966703533402	0.0956943260890735	( 0.01 ,  0.06 )	17	33
0.0655665714657424	0.121847992688369	( 0.02 ,  0.08 )	17	34
0.084339729168064	0.127430926201345	( 0.04 ,  0.09 )	18	35
0.119283568541067	0.187665970424415	( 0.08 ,  0.16 )	18	36
0.0454545454545455	0.130253756461076	( 0 ,  0.09 )	19	37
0.0454545454545455	0.120253204682078	( 0 ,  0.08 )	19	38
0.121039060242627	0.23841367720624	( 0.08 ,  0.21 )	20	39
0.137409926258904	0.317684808130174	( 0.1 ,  0.3 )	20	40
0.0454545454545455	0.120033894231107	( 0 ,  0.08 )	21	41
0.0454545454545455	0.0772297169490856	( 0 ,  0.03 )	21	42
0.111499056783604	0.211699030358582	( 0.07 ,  0.18 )	22	43
0.148970558784495	0.288150646859811	( 0.11 ,  0.27 )	22	44
0.0454545454545455	0.0836313357849013	( 0 ,  0.04 )	23	45
0.0454545454545455	0.0968835864220953	( 0 ,  0.06 )	23	46
0.0797803640041288	0.142782833951794	( 0.04 ,  0.11 )	24	47
0.0949436399580882	0.177822506593262	( 0.05 ,  0.15 )	24	48
